scan_id,created_at,latitude,longitude,geopixel,scanned_device_id,name,type,model,os_version,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,osi_model_layer4_security_posture_assessment,osi_model_layer5_security_posture_assessment,osi_model_layer6_security_posture_assessment,osi_model_layer7_security_posture_assessment,cve_css_total_score,os_os_security_assessment,os_mta_security_assessment,os_web_server_security_assessment,gdpr_processing_probability,gdpr_profiling_probability,ec_council_attack_phase_detected_reconnaissance,ec_council_attack_phase_detected_scanning,ia_confidentiality_assessment,ia_authenticity_assessment,ia_integrity_assessment,ia_availability_assessment,device_total_security_score
308533,1673020114,53.49,19.215,97_446,463537,"HTC U11",smartphone,U11,android-6.3.0_r1,0.89,0.32,0.32,0.8,0.66,0.63,0.58,5.1714285714286,1,,1,1,0.93333333333333,,,0.93939393939394,,,,0.80222222222222
308532,1653781968,49.82,17.495,88_416,463536,"Blackberry Keyone",smartphone,Keyone,android-5.0.0_r14,0.75,0.36,0.39,0.55,0.44,0.63,0.44,4.4571428571429,0.8,,1,1,1,,,,,,,0.69944444444444
308531,1664595990,49.95,18.915,95_417,463534,"LG Q8",smartphone,Q8,android-8.1.0_r10,0.52,0.63,0.58,0.43,0.49,0.3,0.56,4.2142857142857,0.93333333333333,,1,1,1,,,,,,,0.72740740740741
308531,1664595990,49.95,18.915,95_417,463535,"MPM Termorobot MRK-18",iot,"Termorobot MRK-18",,0.31,0.66,0.75,0.45,0.57,0.86,0.66,5.1428571428571,1,,0.6,1,1,,,,,,,0.78833333333333
308530,1654839922,50.61,20.531,103_422,463532,"LG G5",smartphone,G5,android-9.0.16_r8,0.3,0.61,0.5,0.48,0.46,0.68,0.43,4.3285714285714,0.8,,1,1,1,,,1,,,,0.68388888888889
308530,1654839922,50.61,20.531,103_422,463533,"generic ",router,,,0.74,0.5,0.71,0.38,0.87,0.37,0.41,5.1,1,,0.73333333333333,1,1,,,1,,,,0.78185185185185
308529,1673559431,49.53,15.653,79_413,463530,"Razer Phone 2",smartphone,"Phone 2",android-10.3.0_r24,0.77,0.49,0.79,0.42,0.3,0.63,0.3,4.8571428571429,0.8,,1,1,1,,,1,,,,0.70611111111111
308529,1673559431,49.53,15.653,79_413,463531,"generic tablet",tablet,tablet,,0.35,0.81,0.77,0.66,0.78,0.42,0.65,5.4142857142857,0.93333333333333,,0.73333333333333,1,1,,,,,,,0.76037037037037
308528,1675194678,51.82,23.736,119_432,463528,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-9.0.0_r37,0.55,0.57,0.62,0.66,0.77,0.73,0.62,5.5714285714286,0.73333333333333,,1,1,1,,,,,,,0.71907407407407
308528,1675194678,51.82,23.736,119_432,463529,"generic ",iot,,,0.5,0.69,0.3,0.67,0.68,0.51,0.48,4.7857142857143,1,,1,1,1,,,,,,,0.78222222222222
308527,1648954822,50.91,21.307,107_425,463527,"Huawei P40",smartphone,P40,android-5.2.0_r18,0.34,0.46,0.66,0.42,0.79,0.6,0.58,4.6714285714286,0.8,,1,1,1,,,,,,,0.70055555555556
308526,1654213854,49.19,14.433,73_410,463525,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-7.3.0_r23,0.76,0.71,0.75,0.79,0.4,0.7,0.44,5.8714285714286,0.86666666666667,,1,1,1,,,1,,,,0.77148148148148
308526,1654213854,49.19,14.433,73_410,463526,"generic ",watch,,,0.59,0.89,0.61,0.57,0.48,0.72,0.72,5.5142857142857,1,,0.73333333333333,1,1,,,,,,,0.79962962962963
308525,1649477290,51.82,23.744,119_432,463524,"HTC Evo",smartphone,Evo,android-4.0.0_r19,0.7,0.63,0.36,0.82,0.89,0.31,0.57,5.3,0.73333333333333,,1,1,1,,,1,,,,0.70685185185185
308524,1647204562,54.4,18.479,93_454,463523,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-10.0.0_r12,0.71,0.78,0.89,0.49,0.73,0.57,0.36,5.9571428571429,0.93333333333333,,1,1,1,,,,,,,0.81240740740741
308523,1666352687,49.4,14.318,72_412,463521,"Motorola G5S",smartphone,G5S,android-10.0.0_r18,0.34,0.31,0.38,0.44,0.34,0.31,0.7,3.0285714285714,0.86666666666667,,1,1,1,,,,,,,0.67092592592593
308523,1666352687,49.4,14.318,72_412,463522,"Apple iPad Pro",tablet,"iPad Pro",,0.44,0.52,0.56,0.32,0.68,0.8,0.64,4.7428571428571,1,,0.4,1,1,,,,,,,0.74944444444444
308522,1651863844,54.08,23.961,120_451,463520,"Motorola Z2 Play",smartphone,"Z2 Play",android-9.1.18_r31,0.39,0.79,0.87,0.56,0.67,0.88,0.76,5.9428571428571,0.86666666666667,,1,1,1,,,,,,,1
308521,1651464244,49.66,22.976,115_414,463518,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-9.0.0_r26,0.54,0.32,0.72,0.84,0.81,0.41,0.8,5.2,0.86666666666667,,1,1,1,,,,,,,0.74703703703704
308521,1651464244,49.66,22.976,115_414,463519,"D-Link DWR-730",router,DWR-730,,0.58,0.4,0.33,0.57,0.4,0.66,0.73,4.2,1,,0.46666666666667,1,1,,,,,,,0.73314814814815
308520,1651150288,54.19,22.554,113_452,463517,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-4.0.9_r32,0.57,0.85,0.81,0.87,0.72,0.68,0.44,6.4285714285714,0.73333333333333,,1,0,0.93333333333333,,,1,,,,0.73962962962963
308519,1668522178,51.03,19.267,97_426,463515,"vivo X60 Pro",smartphone,"X60 Pro",android-10.0.4_r26,0.53,0.3,0.79,0.66,0.35,0.8,0.31,4.9,0.8,,1,0,0,,,0.51515151515152,,,,0.72388888888889
308519,1668522178,51.03,19.267,97_426,463516,"Nokia 3210",smartphone,3210,android-9.0.8_r25,0.48,0.81,0.87,0.37,0.31,0.37,0.56,4.5857142857143,0.8,,0.13333333333333,0.66666666666667,0,,,,,,,0.64351851851852
308518,1650271314,53.71,23.708,119_448,463513,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-8.0.0_r30,0.6,0.61,0.71,0.72,0.87,0.86,0.39,6.2428571428571,1,,1,1,1,,,1,,,,0.835
308518,1650271314,53.71,23.708,119_448,463514,"generic ",tv,,,0.31,0.64,0.84,0.45,0.48,0.63,0.89,4.7857142857143,1,,0.93333333333333,1,1,,,,,,,0.77685185185185
308517,1672403273,53.93,17.13,86_450,463512,"LG G6",smartphone,G6,android-11.0.0_r25,0.66,0.58,0.41,0.78,0.58,0.34,0.5,4.7857142857143,0.73333333333333,,1,1,1,,,1,,,,0.6812962962963
308516,1648202251,51.3,16.14,81_428,463510,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-8.0.6_r28,0.72,0.75,0.51,0.85,0.6,0.31,0.56,5.3428571428571,0.8,,1,1,1,,,1,,,,0.735
308516,1648202251,51.3,16.14,81_428,463511,"Microsoft Xbox 360",konsola,"Xbox 360",,0.33,0.7,0.73,0.59,0.31,0.55,0.84,4.5857142857143,1,,1,1,1,,,,,,,0.78518518518519
308515,1674250138,51,15.04,76_425,463508,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-6.1.0_r2,0.64,0.42,0.32,0.48,0.89,0.88,0.43,5.1857142857143,0.8,,1,1,1,,,,,,,0.72666666666667
308514,1657153240,49.61,17.492,88_414,463507,"LG Q8",smartphone,Q8,android-10.0.0_r33,0.76,0.38,0.63,0.84,0.4,0.46,0.87,4.9571428571429,0.8,,1,1,1,,,,,,,0.71
308514,1657153240,49.61,17.492,88_414,463509,"LG G6",smartphone,G6,android-6.0.0_r22,0.79,0.78,0.37,0.67,0.33,0.61,0.82,5.0714285714286,0.86666666666667,,0.53333333333333,1,1,,,1,,,,0.73
308513,1666191934,50.05,16.969,85_418,463504,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-4.0.0_r11,0.71,0.36,0.56,0.66,0.61,0.48,0.64,4.8285714285714,1,,1,1,1,,,,,,,0.78611111111111
308513,1666191934,50.05,16.969,85_418,463506,"Mat 830-T",iot,830-T,,0.8,0.53,0.42,0.79,0.57,0.73,0.8,5.4857142857143,1,,0.86666666666667,1,1,,,1,,,,0.80814814814815
308512,1652488966,52.66,15.257,77_439,463503,"HTC Evo",smartphone,Evo,android-6.0.0_r7,0.53,0.5,0.39,0.69,0.42,0.82,0.84,4.7857142857143,0.8,,1,1,1,,,,,,,0.80444444444444
308512,1652488966,52.66,15.257,77_439,463505,"Synology DS220+",storage,DS220+,,0.8,0.35,0.8,0.34,0.78,0.5,0.52,5.1,1,,1,1,1,,,1,,,,0.90222222222222
308511,1658869828,50.32,20.796,104_420,463501,"Huawei Mate",smartphone,Mate,android-8.0.0_r35,0.72,0.54,0.75,0.34,0.32,0.57,0.73,4.6285714285714,0.93333333333333,,1,1,1,,,,,,,0.76018518518519
308511,1658869828,50.32,20.796,104_420,463502,"generic ",smartphone,,,0.72,0.63,0.48,0.5,0.55,0.44,0.68,4.7428571428571,1,,1,1,1,,,1,,,,0.77611111111111
308510,1674723002,49.78,23.616,119_415,463500,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-8.0.0_r25,0.45,0.48,0.78,0.69,0.6,0.65,0.83,5.2142857142857,0.73333333333333,,1,1,1,,,1,,,,0.69962962962963
308509,1654175061,53.2,15.916,80_444,463499,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-5.0.0_r9,0.48,0.6,0.61,0.74,0.43,0.3,0.89,4.5142857142857,1,,1,0.77777777777778,0.46666666666667,,,0.96969696969697,,,,0.78166666666667
308508,1673434269,51.33,14.972,75_428,463497,"Huawei P40",smartphone,P40,android-6.0.13_r13,0.89,0.7,0.44,0.87,0.62,0.69,0.71,6.0142857142857,0.86666666666667,,1,1,1,,,,,,,0.77981481481481
308508,1673434269,51.33,14.972,75_428,463498,"Viessmann VITOCLIMA 200-S",klimatyzator,"VITOCLIMA 200-S",,0.57,0.47,0.41,0.58,0.53,0.41,0.83,4.2428571428571,1,,0.86666666666667,1,1,,,,,,,0.74814814814815
308507,1658938401,52.43,19.229,97_437,463496,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-9.0.19_r27,0.43,0.85,0.37,0.59,0.55,0.5,0.81,4.7,0.73333333333333,,1,1,1,,,1,,,,0.68740740740741
308506,1656146196,51.5,19.659,99_430,463494,"LG G6",smartphone,G6,android-5.0.0_r13,0.4,0.71,0.64,0.34,0.69,0.84,0.51,5.1714285714286,0.73333333333333,,1,1,1,,,1,,,,0.69796296296296
308506,1656146196,51.5,19.659,99_430,463495,"Huawei E5577-320",ap,E5577-320,,0.4,0.73,0.35,0.39,0.39,0.6,0.84,4.0857142857143,1,,1,1,1,,,,,,,0.76555555555556
308505,1655880477,52.11,18.869,95_435,463492,"Samsung Galaxy S9",smartphone,"Galaxy S9",android-11.0.0_r26,0.47,0.39,0.75,0.46,0.34,0.34,0.31,3.9285714285714,0.93333333333333,,1,1,1,,,,,,,0.71962962962963
308505,1655880477,52.11,18.869,95_435,463493,Lenovo,PC,,10,0.34,0.47,0.59,0.87,0.83,0.69,0.87,5.4142857142857,0.93333333333333,,0,1,1,,,1,,,,0.69166666666667
308504,1648558076,51.82,21.736,109_432,463490,"Huawei Mate",smartphone,Mate,android-9.0.0_r38,0.42,0.62,0.48,0.52,0.43,0.87,0.76,4.7714285714286,0.86666666666667,,1,1,1,,,,,,,0.7337037037037
308504,1648558076,51.82,21.736,109_432,463491,"iRobot Roomba i3 i3158",odkurzacz,"Roomba i3 i3158",,0.53,0.5,0.34,0.47,0.53,0.47,0.57,4.0571428571429,1,,1,1,1,,,,,,,0.75666666666667
308503,1669810155,49.78,15.942,80_415,463488,"HTC Evo",smartphone,Evo,android-10.0.0_r4,0.41,0.79,0.58,0.74,0.62,0.76,0.3,5.5714285714286,1,,1,1,1,,,1,,,,0.82444444444444
308503,1669810155,49.78,15.942,80_415,463489,"generic ",router,,,0.59,0.56,0.65,0.33,0.5,0.78,0.71,4.8714285714286,1,,0.86666666666667,1,1,,,,,,,0.78203703703704
308502,1666155156,49.91,15.754,79_416,463487,"Motorola Moto G7",smartphone,"Moto G7",android-11.0.11_r12,0.85,0.39,0.84,0.69,0.8,0.48,0.58,5.7857142857143,1,,1,1,1,,,,,,,0.83166666666667
308501,1662843906,49.4,20.437,103_412,463485,"LG G6",smartphone,G6,android-9.0.0_r4,0.8,0.85,0.56,0.89,0.65,0.69,0.42,6.3428571428571,0.8,,1,1,1,,,,,,,0.77611111111111
308501,1662843906,49.4,20.437,103_412,463486,"Razer Phone 2",smartphone,"Phone 2",android-7.3.0_r35,0.88,0.71,0.36,0.5,0.32,0.89,0.33,5.2285714285714,0.93333333333333,,0.066666666666667,1,1,,,,,,,0.73611111111111
308500,1666645351,53.24,17.761,89_444,463483,"Motorola Moto G7",smartphone,"Moto G7",android-6.0.7_r15,0.79,0.55,0.59,0.37,0.82,0.42,0.34,5.0571428571429,0.93333333333333,,1,0,0.93333333333333,,,,,,,0.77907407407407
308500,1666645351,53.24,17.761,89_444,463484,"Tuya GF",iot,GF,,0.81,0.79,0.66,0.84,0.35,0.68,0.48,5.9,1,,0.6,0.77777777777778,0.13333333333333,,,0.66666666666667,,,,0.80111111111111
308499,1661740737,50.14,19.344,97_418,463482,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-7.0.0_r32,0.48,0.69,0.48,0.87,0.71,0.89,0.61,5.8857142857143,0.73333333333333,,1,1,1,,,1,,,,0.72574074074074
308498,1653068676,49.14,15.501,78_410,463480,"LG G5",smartphone,G5,android-4.2.0_r11,0.87,0.33,0.34,0.84,0.46,0.4,0.5,4.6285714285714,0.86666666666667,,1,1,1,,,,,,,0.7387037037037
308498,1653068676,49.14,15.501,78_410,463481,"QNAP TS-453D-4G",storage,TS-453D-4G,,0.63,0.39,0.79,0.59,0.84,0.58,0.56,5.4571428571429,1,,1,1,1,,,,,,,0.81833333333333
308497,1668204495,49.98,16.223,82_417,463479,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-10.0.0_r3,0.88,0.3,0.51,0.37,0.75,0.36,0.43,4.5285714285714,0.73333333333333,,1,1,1,,,,,,,0.67074074074074
308496,1651406901,53.93,22.292,112_450,463477,"Nokia 5",smartphone,5,android-5.0.0_r16,0.8,0.71,0.7,0.6,0.66,0.8,0.7,6.1,0.8,,1,1,0.86666666666667,,,,,,,0.76555555555556
308496,1651406901,53.93,22.292,112_450,463478,"generic ",smart,,,0.73,0.56,0.43,0.81,0.7,0.56,0.79,5.4142857142857,1,,1,0.66666666666667,1,,,0.93939393939394,,,,0.80722222222222
308495,1648437315,52.04,17.123,86_434,463475,"HTC U Ultra",smartphone,"U Ultra",android-10.0.0_r21,0.87,0.72,0.49,0.41,0.72,0.89,0.51,5.8571428571429,0.93333333333333,,1,1,1,,,1,,,,1
308495,1648437315,52.04,17.123,86_434,463476,"Xiaomi Mi 360",kamera,"Mi 360",,0.52,0.78,0.87,0.8,0.87,0.45,0.61,6.1285714285714,1,,0.6,1,1,,,,,,,1
308494,1668211432,49.62,14.098,71_414,463474,"Motorola G5S",smartphone,G5S,android-11.0.10_r6,0.34,0.45,0.88,0.87,0.86,0.77,0.82,5.9571428571429,0.8,,1,0,0.8,,,,,,,0.74666666666667
308493,1669997813,49.79,23.749,119_415,463472,"Samsung Galaxy S20 Ultra",smartphone,"Galaxy S20 Ultra",android-7.0.0_r39,0.38,0.69,0.62,0.73,0.86,0.73,0.79,5.7285714285714,0.86666666666667,,1,1,1,,,1,,,,0.76814814814815
308493,1669997813,49.79,23.749,119_415,463473,"generic ",konsola,,,0.64,0.45,0.79,0.77,0.78,0.48,0.39,5.5857142857143,1,,0.93333333333333,1,1,,,,,,,0.81462962962963
308492,1673230823,54.16,16.398,82_452,463470,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-8.2.0_r23,0.55,0.78,0.36,0.85,0.68,0.56,0.58,5.4,0.73333333333333,,1,1,1,,,,,,,0.69907407407407
308492,1673230823,54.16,16.398,82_452,463471,"generic ",konsola,,,0.79,0.62,0.67,0.61,0.6,0.7,0.53,5.7,1,,0.66666666666667,1,1,,,,,,,0.80425925925926
308491,1652053610,50.73,14.371,72_423,463469,"Razer Phone 2",smartphone,"Phone 2",android-9.0.0_r34,0.83,0.65,0.49,0.69,0.51,0.39,0.54,5.0857142857143,0.93333333333333,,1,1,1,,,1,,,,0.76962962962963
308490,1656803579,54.74,18.064,91_457,463467,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-10.0.0_r6,0.85,0.89,0.82,0.71,0.76,0.8,0.72,6.9,0.93333333333333,,1,1,1,,,,,,,0.84185185185185
308490,1656803579,54.74,18.064,91_457,463468,"generic ",smartphone,,,0.62,0.84,0.83,0.36,0.81,0.62,0.39,5.8285714285714,1,,1,1,1,,,,,,,0.83333333333333
308489,1659905579,49.64,15.52,78_414,463466,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-4.2.3_r6,0.42,0.89,0.42,0.52,0.85,0.31,0.56,4.8714285714286,1,,1,1,1,,,1,,,,0.78166666666667
308488,1663996895,52.52,23.963,120_438,463465,"Motorola G5S",smartphone,G5S,android-6.2.0_r17,0.54,0.73,0.35,0.65,0.31,0.3,0.49,4.1142857142857,0.86666666666667,,1,1,1,,,,,,,1
308487,1674385709,49.42,16.545,83_412,463464,"Motorola G5S",smartphone,G5S,android-11.0.0_r25,0.88,0.78,0.84,0.87,0.4,0.34,0.79,5.8714285714286,1,,1,1,1,,,,,,,0.82277777777778
308486,1675350933,49.75,20.635,104_415,463463,"Huawei P40",smartphone,P40,android-6.0.0_r17,0.45,0.4,0.89,0.7,0.65,0.51,0.84,5.1428571428571,0.8,,1,0.77777777777778,1,,,0.90909090909091,,,,0.71722222222222
308485,1647533141,52.15,20.825,105_435,463461,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-5.1.9_r6,0.78,0.32,0.41,0.81,0.47,0.55,0.62,4.7714285714286,0.86666666666667,,1,1,1,,,1,,,,0.73481481481481
308485,1647533141,52.15,20.825,105_435,463462,"generic ",kamera,,,0.67,0.57,0.49,0.54,0.6,0.52,0.89,4.8428571428571,1,,1,1,1,,,1,,,,0.785
308484,1670851512,51.87,19.909,100_433,463460,"Samsung Galaxy S9",smartphone,"Galaxy S9",android-9.0.0_r39,0.38,0.58,0.83,0.77,0.84,0.42,0.47,5.4571428571429,0.8,,1,1,1,,,,,,,0.73611111111111
308483,1664981019,54.17,22.735,114_452,463458,"Samsung Galaxy S9",smartphone,"Galaxy S9",android-4.1.4_r9,0.75,0.57,0.88,0.52,0.65,0.8,0.55,5.9571428571429,0.93333333333333,,1,1,1,,,,,,,0.81185185185185
308483,1664981019,54.17,22.735,114_452,463459,"Edimax Webcam",kamera,Webcam,,0.51,0.65,0.81,0.89,0.43,0.65,0.73,5.6285714285714,1,,0.8,1,1,,,,,,,0.80888888888889
308482,1661546516,54.18,18.34,92_452,463456,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-11.2.0_r25,0.74,0.6,0.53,0.42,0.79,0.88,0.38,5.6571428571429,0.73333333333333,,1,1,1,,,,,,,0.70740740740741
308482,1661546516,54.18,18.34,92_452,463457,generic,drukarka,,,0.55,0.75,0.63,0.73,0.88,0.5,0.82,5.7714285714286,1,,0.73333333333333,1,1,,,,,,,0.78351851851852
308481,1661488012,51.23,15.755,79_427,463454,"LG Q8",smartphone,Q8,android-9.0.14_r9,0.53,0.48,0.77,0.38,0.56,0.45,0.65,4.5285714285714,0.8,,1,1,1,,,1,,,,0.69
308481,1661488012,51.23,15.755,79_427,463455,"LG LGS12ET",klimatyzator,LGS12ET,,0.33,0.45,0.61,0.72,0.33,0.89,0.83,4.7571428571429,1,,0.86666666666667,1,1,,,,,,,0.76981481481481
308480,1649396426,51.06,15.025,76_426,463453,"LG Q8",smartphone,Q8,android-6.0.0_r8,0.49,0.35,0.44,0.82,0.81,0.39,0.89,4.7142857142857,0.73333333333333,,1,1,1,,,,,,,0.67796296296296
308479,1649256259,48.95,23.432,118_408,463451,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-7.0.7_r11,0.43,0.31,0.35,0.38,0.72,0.81,0.5,4.2857142857143,0.8,,1,1,1,,,,,,,0.67833333333333
308479,1649256259,48.95,23.432,118_408,463452,"generic ",konsola,,,0.32,0.72,0.5,0.39,0.53,0.61,0.68,4.3857142857143,1,,0.93333333333333,1,1,,,,,,,0.74462962962963
308478,1667086665,52.44,23.876,120_437,463449,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-7.0.15_r17,0.37,0.85,0.46,0.68,0.54,0.55,0.76,4.9285714285714,0.93333333333333,,1,1,1,,,1,,,,0.86907407407407
308478,1667086665,52.44,23.876,120_437,463450,,,,,0.59,0.37,0.65,0.56,0.8,0.61,0.42,5.1142857142857,1,,1,1,1,,,1,,,,0.89944444444444
308477,1667304347,53.37,19.007,96_445,463448,"HTC Evo",smartphone,Evo,android-11.0.17_r11,0.3,0.81,0.31,0.47,0.47,0.54,0.79,4.1428571428571,0.73333333333333,,1,1,1,,,,,,,0.66574074074074
308476,1656758943,51.3,14.343,72_428,463446,"HTC U11",smartphone,U11,android-10.2.0_r26,0.66,0.57,0.52,0.63,0.8,0.49,0.38,5.2428571428571,0.73333333333333,,1,1,1,,,,,,,0.69574074074074
308476,1656758943,51.3,14.343,72_428,463447,"Xiaomi Mi Robot Vacuum Mop Essential",odkurzacz,"Mi Robot Vacuum Mop Essential",,0.36,0.41,0.82,0.47,0.73,0.71,0.89,5,1,,0.66666666666667,1,1,,,,,,,0.78092592592593
308475,1657241117,49.66,15.382,77_414,463445,"HTC U Ultra",smartphone,"U Ultra",android-10.0.0_r14,0.54,0.87,0.69,0.39,0.85,0.53,0.58,5.5285714285714,0.93333333333333,,1,1,1,,,,,,,0.7912962962963
308474,1660496425,50.6,16.164,81_422,463443,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-6.0.0_r28,0.85,0.65,0.62,0.81,0.48,0.58,0.42,5.7,1,,1,1,1,,,,,,,0.83277777777778
308474,1660496425,50.6,16.164,81_422,463444,"generic ",tablet,,,0.52,0.82,0.48,0.75,0.49,0.84,0.84,5.5714285714286,1,,0.66666666666667,1,1,,,,,,,0.79481481481481
308473,1648709428,53.89,20.294,102_450,463442,"Nokia 3",smartphone,3,android-7.0.0_r3,0.37,0.61,0.41,0.44,0.77,0.75,0.52,4.7857142857143,0.86666666666667,,1,0.77777777777778,0.93333333333333,,,,,,,0.72759259259259
308472,1674247660,49.78,14.143,71_415,463441,"Razer Phone 2",smartphone,"Phone 2",android-5.0.14_r10,0.5,0.3,0.63,0.8,0.35,0.53,0.72,4.4428571428571,1,,1,1,1,,,1,,,,0.78
308471,1674863151,51.27,21.313,107_428,463440,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-4.0.0_r1,0.57,0.68,0.46,0.82,0.8,0.84,0.8,5.9571428571429,0.86666666666667,,1,0,0.4,,,0.63636363636364,,,,0.78592592592593
308470,1656403767,52.3,16.977,85_436,463438,"Nokia 5",smartphone,5,android-6.3.0_r5,0.79,0.3,0.58,0.81,0.67,0.34,0.32,4.9857142857143,1,,1,1,1,,,,,,,0.78722222222222
308470,1656403767,52.3,16.977,85_436,463439,,,,,0.58,0.32,0.8,0.84,0.85,0.41,0.45,5.4285714285714,1,,1,1,1,,,,,,,0.81833333333333
308469,1663233861,52.44,23.643,119_437,463437,"Motorola Moto G7",smartphone,"Moto G7",android-5.0.0_r27,0.37,0.86,0.37,0.67,0.79,0.35,0.53,4.8714285714286,0.73333333333333,,1,1,1,,,1,,,,0.67574074074074
308468,1665255487,49.53,15.327,77_413,463435,"Nokia 5",smartphone,5,android-5.0.0_r35,0.5,0.74,0.48,0.47,0.83,0.34,0.67,4.8,0.86666666666667,,1,1,1,,,,,,,0.72925925925926
308468,1665255487,49.53,15.327,77_413,463436,"Hikvision DS-2CD2087G2",kamera,DS-2CD2087G2,,0.41,0.61,0.34,0.55,0.89,0.64,0.8,4.9142857142857,1,,0.46666666666667,1,1,,,,,,,0.75537037037037
308467,1655253586,53.91,19.314,97_450,463433,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-9.0.0_r21,0.64,0.55,0.47,0.55,0.65,0.85,0.71,5.3,0.86666666666667,,1,1,1,,,,,,,0.74537037037037
308467,1655253586,53.91,19.314,97_450,463434,"generic ",odkurzacz,,,0.58,0.6,0.89,0.37,0.7,0.49,0.7,5.1857142857143,1,,0,1,1,,,1,,,,0.74444444444444
308466,1672689757,51.14,18.897,95_427,463432,"Motorola G5S",smartphone,G5S,android-8.0.0_r13,0.61,0.51,0.54,0.74,0.6,0.8,0.7,5.4285714285714,0.8,,1,1,1,,,1,,,,0.74388888888889
308465,1653108723,50.62,21.662,109_422,463431,"HTC U11",smartphone,U11,android-6.2.1_r17,0.49,0.63,0.69,0.45,0.55,0.71,0.83,5.0285714285714,0.8,,1,1,1,,,1,,,,0.71944444444444
308464,1667255048,52.51,20.148,101_438,463429,"Nokia 5",smartphone,5,android-10.0.0_r3,0.58,0.3,0.57,0.6,0.42,0.4,0.86,4.1,0.73333333333333,,1,0.88888888888889,0.93333333333333,,,,,,,0.64796296296296
308464,1667255048,52.51,20.148,101_438,463430,"iRobot Roomba i7 i7150",odkurzacz,"Roomba i7 i7150",,0.5,0.35,0.49,0.49,0.87,0.38,0.51,4.4,1,,0,1,0.93333333333333,,,0.96969696969697,,,,0.71722222222222
308463,1650520930,50.15,17.946,90_418,463428,"Blackberry Keyone",smartphone,Keyone,android-4.0.0_r17,0.56,0.38,0.56,0.53,0.4,0.63,0.5,4.3714285714286,0.86666666666667,,1,1,1,,,,,,,0.71425925925926
308462,1660039824,52.61,23.692,119_439,463425,"LG G6",smartphone,G6,android-7.0.0_r0,0.48,0.51,0.73,0.8,0.57,0.31,0.43,4.8571428571429,0.93333333333333,,1,0,0,,,0.96969696969697,,,,0.7662962962963
308462,1660039824,52.61,23.692,119_439,463427,"generic ",klimatyzator,,,0.55,0.39,0.47,0.42,0.68,0.7,0.65,4.5857142857143,1,,1,0,0,,,,,,,0.76666666666667
308461,1668704395,53.51,17.789,89_446,463424,"HTC U Ultra",smartphone,"U Ultra",android-6.0.0_r36,0.88,0.69,0.3,0.67,0.82,0.8,0.3,5.9428571428571,0.8,,1,0.66666666666667,0.86666666666667,,,,,,,0.76444444444444
308461,1668704395,53.51,17.789,89_446,463426,"HP Aruba AP-303",ap,"Aruba AP-303",,0.44,0.32,0.45,0.89,0.34,0.79,0.81,4.6142857142857,1,,0.8,0.77777777777778,0.8,,,,,,,0.76277777777778
308460,1657682513,53.95,20.909,105_450,463422,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-11.0.0_r19,0.76,0.82,0.78,0.47,0.49,0.83,0.8,5.9285714285714,1,,1,1,1,,,,,,,0.83222222222222
308460,1657682513,53.95,20.909,105_450,463423,"Dell Latitude",PC,Latitude,CentOS,0.72,0.73,0.32,0.86,0.73,0.61,0.32,5.6714285714286,1,,0.66666666666667,1,1,,,,,,,0.79648148148148
308459,1666356503,51.21,23.531,118_427,463421,"Huawei P40",smartphone,P40,android-8.0.0_r12,0.61,0.3,0.47,0.38,0.88,0.87,0.35,5.0142857142857,0.73333333333333,,1,1,1,,,,,,,0.69296296296296
308458,1674218583,51.15,14.874,75_427,463419,"Motorola Moto G7",smartphone,"Moto G7",android-6.0.6_r19,0.77,0.51,0.55,0.53,0.37,0.68,0.8,4.8714285714286,0.86666666666667,,1,1,1,,,,,,,0.72814814814815
