geopixel,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,cve_css_total_score,os_os_security_assessment,score,score2
111_427,0.6224999999999999,0.5785714285714286,0.6010714285714286,0.5121428571428575,0.9277777777777775,1,1
111_428,0.6135658914728682,0.5986821705426357,0.6052713178294573,0.5162901439645621,0.9121447028423769,1,1
111_429,0.5854088050314465,0.610754716981132,0.5810062893081761,0.5161725067385446,0.9039832285115298,1,1
111_430,0.57045197740113,0.6028813559322034,0.5822033898305085,0.5052865213882162,0.9001883239171369,1,1
111_431,0.5913375796178344,0.5911464968152866,0.6036305732484076,0.5104185623293903,0.9099787685774942,1,1
111_432,0.5893814432989691,0.5984536082474227,0.5881443298969072,0.506377025036819,0.9048109965635734,1,1
111_433,0.5932972972972973,0.5763243243243243,0.5754594594594594,0.5136602316602319,0.8897297297297291,1,1
111_434,0.6003043478260869,0.5783478260869566,0.5879130434782609,0.5080931677018631,0.9081159420289852,1,1
111_435,0.5767857142857143,0.5921428571428572,0.5771428571428571,0.5072874149659866,0.9047619047619044,1,1
111_436,0.6005164319248826,0.5939906103286384,0.6138028169014085,0.5109926224010731,0.9014084507042248,1,1
111_437,0.5872611464968153,0.5856050955414013,0.5880891719745223,0.5077707006369429,0.9138004246284498,1,1
111_438,0.6082208588957055,0.5890184049079755,0.5893865030674846,0.5070376862401399,0.9083844580777094,1,1
111_439,0.5880000000000001,0.5674482758620689,0.6303448275862069,0.5077438423645321,0.8988505747126432,1,1
111_440,0.5943589743589743,0.6084615384615385,0.5607692307692308,0.49890109890109824,0.8940170940170936,0,1
111_441,0.5736764705882352,0.6076470588235294,0.5886764705882354,0.509747899159664,0.8990196078431367,1,1
111_442,0.6096899224806202,0.6103875968992247,0.5831007751937984,0.5112846068660024,0.9012919896640821,1,1
111_443,0.5572727272727273,0.4936363636363636,0.5704545454545454,0.49435064935064954,0.9212121212121208,0,1
111_444,0.6203125,0.65,0.5703125,0.5150892857142857,0.8999999999999994,1,1
111_445,0.6103333333333333,0.6082222222222222,0.6006666666666667,0.5187936507936508,0.8903703703703698,1,1
111_446,0.5897278911564626,0.5971428571428572,0.6,0.5061710398445095,0.8952380952380946,1,1
111_447,0.6006372549019607,0.5851470588235295,0.5763725490196079,0.5021848739495799,0.9104575163398689,1,1
111_448,0.5836697247706422,0.5918348623853211,0.58848623853211,0.5098361730013103,0.9168195718654429,1,1
111_449,0.5945049504950495,0.5828217821782179,0.5796039603960396,0.5094059405940596,0.9095709570957092,1,1
111_450,0.5990308370044053,0.5852422907488987,0.6131277533039647,0.5138829452485844,0.9063142437591772,1,1
111_451,0.61890625,0.5752604166666667,0.5872916666666667,0.5074553571428574,0.9090277777777777,1,1
111_452,0.5735294117647058,0.6203676470588235,0.6156617647058824,0.5203466386554618,0.9063725490196074,1,1
111_453,0.5776842105263158,0.5669473684210526,0.596842105263158,0.505052631578947,0.9108771929824558,1,1
111_454,0.5864851485148515,0.5852475247524752,0.6066831683168317,0.5099151343705801,0.9059405940594054,1,1
111_455,0.6138167938931297,0.5955725190839695,0.5794656488549618,0.5078189749182114,0.9048346055979637,1,1
111_456,0.5961576354679803,0.5772413793103449,0.5783251231527093,0.508106966924701,0.8975369458128074,1,1
111_457,0.6322085889570552,0.588957055214724,0.5825153374233129,0.5087554776511833,0.9137014314928419,1,1
111_458,0.596139240506329,0.5989873417721518,0.6213291139240507,0.5158770343580473,0.9101265822784808,1,1
111_459,0.5884722222222222,0.6312500000000001,0.6243055555555556,0.5190674603174604,0.9194444444444441,1,1
111_460,0.551025641025641,0.6128205128205128,0.6205128205128205,0.50915750915751,0.9025641025641021,1,1
111_461,0.56,0.42500000000000004,0.6599999999999999,0.50214285714286,0.8666666666666649,1,1
112_408,0.532608695652174,0.6160869565217392,0.5369565217391304,0.4955279503105587,0.8869565217391304,0,1
112_409,0.6141509433962263,0.5618867924528302,0.6337735849056605,0.5096226415094344,0.9157232704402513,1,1
112_410,0.6086021505376344,0.5798924731182795,0.5858064516129032,0.5171121351766509,0.9082437275985662,1,1
112_411,0.6053191489361702,0.5882446808510639,0.5997872340425532,0.5107598784194531,0.8992907801418435,1,1
112_412,0.5978034682080925,0.5952601156069365,0.6186705202312138,0.5109909165978531,0.9098265895953752,1,1
112_413,0.583716814159292,0.5738495575221239,0.6075221238938053,0.5054614412136537,0.9014749262536869,1,1
112_414,0.5955113636363637,0.5975,0.586590909090909,0.5113474025974026,0.9003787878787872,1,1
112_415,0.5690196078431373,0.5912418300653595,0.5807843137254902,0.5045845004668532,0.8954248366013067,1,1
112_416,0.5970454545454545,0.6140909090909091,0.5950757575757576,0.5218614718614717,0.9085858585858579,1,1
112_417,0.6058381502890173,0.5939884393063584,0.588728323699422,0.5104789430222956,0.9090558766859342,1,1
112_418,0.595945945945946,0.5848108108108108,0.5904864864864865,0.5031274131274136,0.8951351351351347,1,1
112_419,0.6028571428571429,0.5784962406015037,0.5709022556390978,0.5061439312567135,0.8972431077694232,1,1
112_420,0.6089915966386554,0.5857142857142857,0.5801680672268908,0.5147659063625452,0.901400560224089,1,1
112_421,0.5932903225806452,0.6067096774193548,0.6112258064516128,0.5138525345622125,0.9139784946236554,1,1
112_422,0.582648401826484,0.5888127853881278,0.5854337899543379,0.5057338551859101,0.9120243531202432,1,1
112_423,0.59335,0.5760000000000001,0.62105,0.5067928571428569,0.9079999999999996,1,1
112_424,0.5937962962962963,0.5839814814814814,0.5916666666666667,0.5091137566137564,0.9259259259259255,1,1
112_425,0.5873983739837398,0.5591056910569105,0.6051219512195123,0.5037282229965154,0.90460704607046,1,1
112_426,0.6015957446808511,0.6087234042553191,0.5981914893617022,0.5170364741641337,0.9141843971631202,1,1
112_427,0.611125,0.606625,0.5896250000000001,0.5173035714285715,0.9008333333333327,1,1
112_428,0.604954128440367,0.5873394495412844,0.5929357798165137,0.5088335517693318,0.9021406727828741,1,1
112_429,0.5906410256410256,0.6089102564102564,0.5876923076923077,0.5105769230769227,0.9029914529914527,1,1
112_430,0.5585119047619047,0.5997023809523809,0.5908928571428571,0.5099914965986397,0.8980158730158726,1,1
112_431,0.5929861111111111,0.5802083333333333,0.5768055555555556,0.5009523809523813,0.8995370370370366,1,1
112_432,0.5862831858407079,0.5958407079646018,0.5785840707964601,0.506915297092288,0.8914454277286132,1,1
112_433,0.5826153846153845,0.614,0.5781538461538461,0.5089230769230766,0.9117948717948714,1,1
112_434,0.6018226600985221,0.5992118226600985,0.5826108374384237,0.507902885292048,0.8988505747126432,1,1
112_435,0.5666153846153846,0.6133846153846154,0.609948717948718,0.5088864468864469,0.8988034188034184,1,1
112_436,0.5784967320261438,0.6077777777777778,0.5937254901960785,0.5093183940242764,0.9124183006535945,1,1
112_437,0.6010687022900763,0.603206106870229,0.6118320610687024,0.5124100327153761,0.9104325699745541,1,1
112_438,0.5796850393700788,0.5960629921259842,0.5849606299212599,0.5040607424071989,0.9149606299212594,1,1
112_439,0.6005932203389831,0.6015254237288136,0.566864406779661,0.5065375302663438,0.9079096045197738,1,1
112_440,0.6164197530864197,0.5833333333333334,0.6060493827160495,0.5098941798941804,0.9061728395061726,1,1
112_441,0.6223376623376624,0.5871428571428572,0.5790909090909091,0.5015398886827462,0.9142857142857138,1,1
112_442,0.5974999999999999,0.588,0.58425,0.5126607142857144,0.9116666666666658,1,1
112_443,0.5766355140186916,0.6142056074766356,0.6041121495327103,0.5070493991989317,0.9090342679127722,1,1
112_444,0.5918072289156626,0.5801204819277108,0.6087951807228916,0.5087607573149746,0.8891566265060236,1,1
112_445,0.5729268292682926,0.5719512195121951,0.5834146341463414,0.4970383275261324,0.8650406504065036,0,1
112_446,0.5557534246575343,0.6124657534246576,0.5941095890410959,0.5082191780821914,0.9159817351598166,1,1
112_447,0.5995522388059702,0.5924626865671642,0.5646268656716418,0.5010660980810234,0.9034825870646763,1,1
112_448,0.5916465863453815,0.6142168674698795,0.5984738955823293,0.5130694205393,0.9081659973226233,1,1
112_449,0.5951383399209486,0.6039920948616601,0.6020948616600791,0.5076849237718803,0.9051383399209483,1,1
112_450,0.5803833865814696,0.5829073482428114,0.5842172523961662,0.505335463258786,0.9045793397231093,1,1
112_451,0.605,0.5960294117647059,0.6056372549019607,0.5158613445378156,0.9042483660130715,1,1
112_452,0.5811666666666666,0.6127222222222223,0.5942777777777778,0.5154999999999998,0.9025925925925923,1,1
112_453,0.5932203389830508,0.5954237288135593,0.6164971751412429,0.5134463276836158,0.9035781544256116,1,1
112_454,0.5840764331210191,0.5889171974522293,0.6113375796178344,0.5134849863512283,0.9070063694267511,1,1
112_455,0.5710759493670886,0.5717721518987342,0.6068987341772152,0.5017992766726942,0.9033755274261599,1,1
112_456,0.5813364055299539,0.6118433179723503,0.6063594470046083,0.5069980250164583,0.9093701996927801,1,1
112_457,0.6028220858895705,0.592638036809816,0.6116564417177914,0.5140403155127081,0.8916155419222898,1,1
112_458,0.5848299319727891,0.5993197278911564,0.5880272108843537,0.5156365403304175,0.9024943310657592,1,1
112_459,0.5865277777777778,0.5995138888888889,0.5958333333333333,0.5124007936507933,0.8949074074074067,1,1
112_460,0.5637681159420289,0.5846376811594204,0.5862318840579711,0.5041200828157353,0.9140096618357482,1,1
112_461,0.538,0.6279999999999999,0.496,0.520857142857144,0.866666666666668,1,1
113_408,0.5825,0.6375,0.630625,0.520089285714285,0.9125,1,1
113_409,0.6233333333333333,0.5905555555555556,0.56,0.5091798941798944,0.8864197530864192,1,1
113_410,0.5966379310344827,0.589396551724138,0.5989655172413794,0.5103694581280787,0.9160919540229882,1,1
113_411,0.6124747474747475,0.5890909090909091,0.593989898989899,0.5069985569985571,0.8989898989898986,1,1
113_412,0.6053888888888889,0.5907222222222223,0.5965555555555555,0.5084523809523812,0.9033333333333327,1,1
113_413,0.5967164179104477,0.5885572139303482,0.5879601990049752,0.5106680881307745,0.9164179104477607,1,1
113_414,0.5958974358974359,0.593119658119658,0.5944871794871796,0.5089010989010989,0.8994301994301991,1,1
113_415,0.5744827586206896,0.5936453201970444,0.5994581280788177,0.5116537649542579,0.9011494252873556,1,1
113_416,0.589493670886076,0.6104430379746836,0.5814556962025317,0.5019258589511755,0.8936708860759488,1,1
113_417,0.6058045977011494,0.6128735632183908,0.6004022988505747,0.508752052545156,0.9103448275862064,1,1
113_418,0.5844366197183098,0.5954929577464789,0.593943661971831,0.5022837022132793,0.8971830985915487,1,1
113_419,0.6010416666666667,0.5989583333333334,0.601875,0.5170386904761904,0.9076388888888882,1,1
113_420,0.5818888888888889,0.587,0.6047777777777777,0.5128412698412705,0.9044444444444437,1,1
113_421,0.5884466019417476,0.591747572815534,0.563009708737864,0.501872399445215,0.9106796116504849,1,1
113_422,0.6143367346938775,0.5988775510204082,0.5922448979591837,0.5145189504373177,0.9132653061224487,1,1
113_423,0.5981385281385281,0.5889177489177488,0.6083982683982684,0.509165120593692,0.9056277056277052,1,1
113_424,0.6015483870967742,0.5874193548387097,0.6130967741935484,0.5106082949308757,0.9070967741935485,1,1
113_425,0.6070253164556961,0.5879113924050633,0.5824683544303798,0.5103074141048825,0.9160337552742613,1,1
113_426,0.6090265486725663,0.5887610619469027,0.5917699115044248,0.512376738305942,0.9185840707964594,1,1
113_427,0.5981666666666666,0.5935,0.6136111111111111,0.5095793650793649,0.9077777777777775,1,1
113_428,0.6061233480176211,0.6055066079295154,0.6055066079295154,0.5143171806167398,0.9116005873715122,1,1
113_429,0.5860344827586207,0.5856896551724138,0.5908620689655173,0.5098522167487682,0.9038314176245204,1,1
113_430,0.5852592592592593,0.5778518518518518,0.5888148148148148,0.50842328042328,0.8918518518518517,1,1
113_431,0.5975206611570247,0.5862809917355372,0.5854545454545454,0.5094569067296341,0.8991735537190076,1,1
113_432,0.5814516129032258,0.582258064516129,0.55,0.49843317972350226,0.9032258064516124,0,1
113_433,0.5986842105263158,0.5742982456140351,0.5685964912280701,0.5080075187969922,0.9023391812865491,1,1
113_434,0.5669135802469136,0.6172839506172839,0.5630864197530864,0.511499118165785,0.8888888888888881,1,1
113_435,0.6024390243902439,0.577479674796748,0.6044715447154471,0.5096051103368173,0.9046070460704606,1,1
113_436,0.6050273224043716,0.5965573770491803,0.6009289617486339,0.5119828259172529,0.9063752276867026,1,1
113_437,0.6033070866141733,0.5835433070866142,0.5988976377952756,0.5068166479190098,0.9023622047244088,1,1
113_438,0.6093333333333334,0.5863333333333334,0.5932000000000001,0.5080857142857144,0.902666666666666,1,1
113_439,0.6018633540372671,0.6073291925465839,0.6072049689440994,0.5122182786157943,0.9055900621118008,1,1
113_440,0.5975238095238096,0.6205714285714286,0.5696190476190477,0.5023673469387757,0.9015873015873008,1,1
113_441,0.6366666666666667,0.5747826086956521,0.6060869565217392,0.5057763975155279,0.914009661835748,1,1
113_442,0.5766,0.6122,0.595,0.5105428571428569,0.9039999999999994,1,1
113_443,0.6092105263157894,0.6047368421052631,0.5481578947368421,0.5085338345864664,0.8842105263157883,1,1
113_444,0.5865333333333334,0.5837333333333333,0.5665333333333333,0.5191238095238095,0.9057777777777772,1,1
113_445,0.6080281690140845,0.6059154929577465,0.5973239436619718,0.5137022132796786,0.8826291079812201,1,1
113_446,0.590625,0.611125,0.580875,0.5089107142857148,0.9299999999999997,1,1
113_447,0.5862886597938144,0.58,0.5660824742268041,0.5022385861561119,0.9030927835051543,1,1
113_448,0.593421052631579,0.5828289473684211,0.6001315789473685,0.517800751879699,0.9162280701754383,1,1
113_449,0.6018285714285714,0.6176571428571429,0.6016,0.5124979591836737,0.900190476190476,1,1
113_450,0.5941666666666666,0.5768749999999999,0.5869166666666668,0.5096130952380953,0.9038888888888884,1,1
113_451,0.5902953586497891,0.5946835443037974,0.6018565400843882,0.5120072332730559,0.90520393811533,1,1
113_452,0.60625,0.6181521739130434,0.5895108695652174,0.5167857142857143,0.9014492753623189,1,1
113_453,0.5764634146341464,0.5767073170731707,0.5721341463414634,0.5057578397212548,0.9105691056910566,1,1
113_454,0.5958450704225352,0.6083098591549295,0.6239436619718309,0.5187223340040242,0.9037558685446002,1,1
113_455,0.5767231638418079,0.6007909604519774,0.5994915254237289,0.5115254237288135,0.9058380414312613,1,1
113_456,0.6214814814814815,0.6088425925925925,0.5905555555555556,0.5215740740740741,0.907407407407407,1,1
113_457,0.5932885906040268,0.5772483221476511,0.583489932885906,0.5087440076701821,0.9046979865771805,1,1
113_458,0.6091907514450867,0.5673988439306358,0.576300578034682,0.5060776218001654,0.9063583815028896,1,1
113_459,0.6263809523809524,0.5661904761904762,0.6071428571428571,0.517768707482993,0.9047619047619043,1,1
113_460,0.5883018867924529,0.5599999999999999,0.5441509433962264,0.505309973045822,0.927044025157232,1,1
113_461,0.88,0.49,0.31,0.41,0.73333333333333,0,1
114_408,0.5549999999999999,0.5625,0.6425,0.48392857142857,0.9,0,1
114_409,0.5503125,0.5940625,0.5921875,0.49388392857142843,0.893749999999999,0,1
114_410,0.5806172839506173,0.6135802469135803,0.5985185185185184,0.5072663139329807,0.9127572016460901,1,1
114_411,0.5915094339622642,0.5738364779874213,0.5862264150943396,0.5007457322551657,0.9039832285115301,1,1
114_412,0.5862420382165605,0.5703821656050955,0.5910828025477707,0.507242948134668,0.9057324840764325,1,1
114_413,0.5861940298507462,0.6009701492537314,0.5897761194029851,0.5051812366737738,0.8960199004975122,1,1
114_414,0.5881714285714286,0.6133714285714286,0.5757142857142857,0.5067020408163267,0.8986666666666661,1,1
114_415,0.6019662921348314,0.5997752808988764,0.5866292134831461,0.5147030497592293,0.8992509363295873,1,1
114_416,0.574640522875817,0.5986928104575163,0.5887581699346405,0.5149953314659202,0.9102396514161214,1,1
114_417,0.5706103286384977,0.6007981220657277,0.5773239436619718,0.5052783366867871,0.9117370892018773,1,1
114_418,0.5793167701863354,0.5882608695652174,0.5954037267080745,0.5053948535936114,0.9076604554865418,1,1
114_419,0.5773643410852713,0.5817829457364341,0.6142635658914728,0.5074197120708743,0.9085271317829453,1,1
114_420,0.6184375,0.56578125,0.57078125,0.49533482142857155,0.8927083333333333,0,1
114_421,0.6514516129032258,0.6083870967741936,0.5935483870967742,0.5208294930875575,0.9043010752688168,1,1
114_422,0.6006451612903226,0.5814516129032258,0.6061290322580645,0.5153456221198162,0.8946236559139782,1,1
114_423,0.5759677419354838,0.580967741935484,0.6075,0.5123732718894008,0.9032258064516127,1,1
114_424,0.6041176470588235,0.5770588235294117,0.6019327731092436,0.5077791116446572,0.9120448179271707,1,1
114_425,0.5878518518518518,0.6037777777777779,0.5588148148148148,0.5045925925925926,0.9032098765432096,1,1
114_426,0.5763302752293578,0.6047706422018349,0.6001834862385321,0.5101572739187421,0.9039755351681953,1,1
114_427,0.5810843373493976,0.5936746987951808,0.5705421686746988,0.5020654044750433,0.9160642570281121,1,1
114_428,0.6081893004115226,0.5980246913580247,0.596872427983539,0.5165961199294533,0.9078189300411517,1,1
114_429,0.5835981308411214,0.5737383177570093,0.5744392523364487,0.501742323097463,0.9140186915887845,1,1
114_430,0.6107216494845361,0.5907216494845361,0.5835051546391753,0.508703976435935,0.899312714776632,1,1
114_431,0.6145283018867924,0.575566037735849,0.5990566037735849,0.5035444743935311,0.902515723270439,1,1
114_432,0.5736585365853658,0.5751219512195122,0.5880487804878048,0.49588850174216026,0.9252032520325201,0,1
114_433,0.5586842105263158,0.5707894736842105,0.6171052631578947,0.5009022556390968,0.8754385964912273,1,1
114_434,0.6111504424778761,0.5828318584070796,0.6064601769911504,0.5091656131479142,0.9132743362831857,1,1
114_435,0.5936138613861386,0.5832178217821782,0.5802970297029703,0.5004101838755305,0.9089108910891086,1,1
114_436,0.58796875,0.60203125,0.5918229166666666,0.5050446428571426,0.9055555555555551,1,1
114_437,0.581375,0.5716249999999999,0.590125,0.5007857142857143,0.8941666666666661,1,1
114_438,0.5828703703703704,0.6116666666666667,0.59,0.5123809523809528,0.9117283950617275,1,1
114_439,0.5961428571428571,0.5965714285714285,0.5884285714285714,0.5113469387755105,0.8852380952380946,1,1
114_440,0.566015037593985,0.6,0.5825563909774436,0.5115467239527388,0.9027568922305759,1,1
114_441,0.5891752577319588,0.5894845360824742,0.5783505154639176,0.5056553755522833,0.9092783505154635,1,1
114_442,0.5835570469798658,0.5836912751677852,0.5973825503355705,0.5022243528283797,0.9033557046979863,1,1
114_443,0.5700000000000001,0.5708333333333333,0.5873148148148148,0.5002248677248674,0.9148148148148147,1,1
114_444,0.5932967032967034,0.5943956043956045,0.6295604395604395,0.5130455259026689,0.908424908424908,1,1
114_445,0.60375,0.56875,0.6265,0.5074285714285718,0.8849999999999987,1,1
114_446,0.5932142857142857,0.5982142857142857,0.6160714285714286,0.5149744897959186,0.9202380952380943,1,1
114_447,0.6148484848484849,0.5777272727272728,0.5904545454545455,0.50452380952381,0.8989898989898989,1,1
114_448,0.6206122448979592,0.5777551020408163,0.605204081632653,0.5199999999999997,0.8999999999999996,1,1
114_449,0.576764705882353,0.5780882352941177,0.6026470588235293,0.5049159663865546,0.901960784313725,1,1
114_450,0.5924434389140272,0.582398190045249,0.5715384615384616,0.503244990303814,0.9073906485671187,1,1
114_451,0.5902717391304347,0.5990217391304348,0.5920652173913044,0.5045807453416148,0.9101449275362316,1,1
114_452,0.5868361581920905,0.6084180790960452,0.6145197740112994,0.5129055690072637,0.898681732580037,1,1
114_453,0.5917535545023697,0.5943127962085308,0.5937914691943128,0.5107176709546373,0.9169036334913109,1,1
114_454,0.6118471337579618,0.5895541401273886,0.5939490445859873,0.5105277525022747,0.9061571125265389,1,1
114_455,0.6092546583850932,0.5836024844720497,0.6045962732919254,0.5150221827861579,0.8981366459627323,1,1
114_456,0.6061658031088083,0.5995854922279793,0.5877202072538861,0.5097557364914879,0.9060449050086354,1,1
114_457,0.6124,0.5959428571428572,0.5692571428571429,0.5041224489795919,0.8994285714285711,1,1
114_458,0.601574074074074,0.5856018518518519,0.6000925925925926,0.5123412698412697,0.9135802469135799,1,1
114_459,0.600188679245283,0.6111320754716981,0.5969811320754717,0.5104447439353097,0.9075471698113206,1,1
114_460,0.6268421052631579,0.6180701754385964,0.6252631578947369,0.52546365914787,0.902923976608187,1,1
114_461,0.6233333333333334,0.61,0.66,0.5423809523809501,0.9333333333333332,1,1
115_408,0.641,0.627,0.52,0.514285714285714,0.9066666666666681,1,1
115_409,0.6030645161290322,0.6456451612903226,0.5696774193548387,0.5129953917050692,0.9118279569892466,1,1
115_410,0.5956179775280899,0.5644943820224719,0.5778651685393258,0.5082985553772068,0.8838951310861414,1,1
115_411,0.588,0.6203846153846154,0.5884615384615385,0.5044945054945056,0.9035897435897432,1,1
115_412,0.5799285714285715,0.6125714285714287,0.6063571428571428,0.5079489795918374,0.8990476190476187,1,1
115_413,0.5968333333333333,0.5870833333333334,0.6133333333333333,0.5022976190476188,0.8911111111111102,1,1
115_414,0.60872,0.58728,0.57288,0.5099542857142857,0.898133333333333,1,1
115_415,0.5998666666666667,0.5917333333333333,0.6066666666666667,0.518514285714285,0.9004444444444437,1,1
115_416,0.582421052631579,0.6026315789473684,0.607578947368421,0.5183909774436091,0.9129824561403503,1,1
115_417,0.6188489208633093,0.5884172661870504,0.5828057553956835,0.5149640287769781,0.907434052757793,1,1
115_418,0.5787586206896552,0.5966896551724138,0.6049655172413793,0.5093004926108378,0.9121839080459765,1,1
115_419,0.5921656050955414,0.5931210191082803,0.6082165605095541,0.5149772520473158,0.8993630573248403,1,1
115_420,0.607,0.6034545454545455,0.5850909090909091,0.5103506493506492,0.9109090909090903,1,1
115_421,0.6016901408450704,0.5974647887323944,0.5925352112676057,0.506096579476862,0.9211267605633802,1,1
115_422,0.6032051282051282,0.5996153846153847,0.572051282051282,0.5103296703296706,0.914529914529914,1,1
115_423,0.5905747126436782,0.5904597701149426,0.6011494252873563,0.5096387520525449,0.8942528735632177,1,1
115_424,0.6437804878048781,0.5934146341463414,0.598170731707317,0.5104181184668987,0.9105691056910566,1,1
115_425,0.5763888888888888,0.5843518518518519,0.5758333333333333,0.4992857142857145,0.8864197530864191,0,1
115_426,0.6300934579439252,0.6110280373831776,0.5730841121495327,0.518304405874499,0.8978193146417436,1,1
115_427,0.5955882352941176,0.5718627450980392,0.6014705882352941,0.5038515406162459,0.9045751633986925,1,1
115_428,0.5844137931034482,0.6288275862068965,0.592551724137931,0.5089753694581282,0.8928735632183902,1,1
115_429,0.6157142857142858,0.6003401360544217,0.5848979591836735,0.5103304178814384,0.902494331065759,1,1
115_430,0.6049557522123894,0.6017699115044248,0.6007964601769912,0.5139190897597976,0.8997050147492617,1,1
115_431,0.5753763440860215,0.5934408602150537,0.616989247311828,0.5144086021505381,0.9139784946236554,1,1
115_432,0.6188461538461538,0.5657692307692308,0.643076923076923,0.5245604395604402,0.8871794871794868,1,1
115_433,0.6186516853932584,0.6259550561797753,0.6225842696629214,0.5360513643659717,0.911610486891385,1,1
115_434,0.6043023255813953,0.5917441860465117,0.5454651162790697,0.5042026578073092,0.9155038759689916,1,1
115_435,0.6021794871794872,0.5706410256410256,0.5766666666666667,0.5097802197802196,0.9017094017094015,1,1
115_436,0.5774626865671642,0.5898507462686567,0.6085820895522388,0.5045309168443497,0.9099502487562181,1,1
115_437,0.574672131147541,0.5777868852459016,0.5959016393442623,0.5098594847775176,0.9021857923497261,1,1
115_438,0.6045192307692308,0.5746153846153846,0.5964423076923077,0.5041758241758244,0.8923076923076917,1,1
115_439,0.5898765432098766,0.5948148148148148,0.6009876543209877,0.5125749559082897,0.8888888888888887,1,1
115_440,0.6126744186046511,0.5719767441860465,0.6322093023255814,0.5153986710963457,0.8945736434108522,1,1
115_441,0.5714925373134329,0.5955223880597015,0.5456716417910448,0.5001918976545843,0.9164179104477612,1,1
115_442,0.5922413793103448,0.5996551724137931,0.583103448275862,0.5017980295566504,0.9183908045977008,1,1
115_443,0.5986111111111111,0.6048611111111111,0.5958333333333333,0.5132936507936505,0.89537037037037,1,1
115_444,0.6041428571428571,0.5665714285714285,0.5925714285714285,0.5123469387755102,0.9057142857142855,1,1
115_445,0.6056565656565657,0.5967676767676767,0.6093939393939394,0.5126406926406926,0.8976430976430971,1,1
115_446,0.57484375,0.6021875,0.60328125,0.5100892857142857,0.9104166666666661,1,1
115_447,0.5947191011235955,0.5534831460674157,0.5784269662921347,0.49903691813804196,0.9033707865168537,0,1
115_448,0.597457627118644,0.5916949152542372,0.6107627118644067,0.5123728813559322,0.9163841807909604,1,1
115_449,0.5642105263157895,0.6012631578947368,0.6188421052631579,0.5033834586466172,0.905964912280701,1,1
115_450,0.6020289855072464,0.5992753623188406,0.5756521739130435,0.5156004140786747,0.9202898550724634,1,1
115_451,0.6127272727272728,0.6036363636363636,0.5894886363636364,0.5151055194805196,0.9109848484848481,1,1
115_452,0.5952972972972973,0.5968108108108108,0.5901621621621622,0.5059536679536681,0.9142342342342338,1,1
115_453,0.5897706422018348,0.6108256880733944,0.5979357798165137,0.513440366972477,0.9162079510703359,1,1
115_454,0.5976699029126213,0.6163592233009708,0.5840776699029127,0.517711511789182,0.9045307443365689,1,1
115_455,0.5964976958525345,0.5998617511520736,0.5933640552995392,0.5091441737985518,0.9090629800307217,1,1
115_456,0.5935087719298245,0.5857017543859648,0.5999122807017544,0.5014097744360902,0.8956140350877188,1,1
115_457,0.6030864197530864,0.6116666666666667,0.6025308641975309,0.5217636684303351,0.9086419753086418,1,1
115_458,0.6021929824561404,0.5783333333333334,0.617719298245614,0.5109022556390977,0.9040935672514617,1,1
115_459,0.5995454545454546,0.6040151515151515,0.5937878787878788,0.5120021645021646,0.9065656565656562,1,1
115_460,0.5781967213114755,0.6170491803278688,0.6203278688524589,0.513864168618267,0.8994535519125677,1,1
115_461,0.65,0.65,0.49,0.48428571428571,0.8,0,1
116_408,0.636,0.548,0.5966666666666666,0.521428571428572,0.911111111111112,1,1
116_409,0.5494230769230769,0.5440384615384615,0.6328846153846153,0.5056043956043952,0.9128205128205121,1,1
116_410,0.5775925925925927,0.5648148148148148,0.5513888888888888,0.49404761904761907,0.9320987654320985,0,1
116_411,0.5797790055248618,0.5914917127071824,0.6075138121546961,0.5065824782951857,0.895027624309392,1,1
116_412,0.6159203980099502,0.605771144278607,0.5852736318407961,0.5091257995735611,0.9107794361525701,1,1
116_413,0.5823577235772357,0.584390243902439,0.5784552845528456,0.5011149825783972,0.8905149051490507,1,1
116_414,0.5802898550724638,0.5699275362318841,0.5930434782608696,0.512360248447205,0.9004830917874391,1,1
116_415,0.5915853658536585,0.6218292682926829,0.608780487804878,0.5164982578397211,0.9056910569105684,1,1
116_416,0.5991803278688524,0.6142622950819672,0.5921311475409836,0.5190866510538645,0.8972677595628412,1,1
116_417,0.6087903225806451,0.5983870967741935,0.5896774193548387,0.5157834101382488,0.9123655913978491,1,1
116_418,0.5926595744680851,0.6071276595744681,0.6175531914893617,0.5308358662613979,0.9163120567375885,1,1
116_419,0.5776433121019108,0.6107006369426752,0.6010191082802547,0.5129390354868065,0.9150743099787682,1,1
116_420,0.5509708737864077,0.6013592233009708,0.6115533980582525,0.5020249653259361,0.9106796116504852,1,1
116_421,0.599,0.6108,0.59,0.5083857142857144,0.9079999999999996,1,1
116_422,0.6118390804597701,0.5896551724137931,0.5842528735632184,0.5125533661740557,0.9003831417624517,1,1
116_423,0.5787878787878787,0.6063636363636363,0.5768686868686869,0.5016594516594516,0.916498316498316,1,1
116_424,0.64,0.5844444444444444,0.6004761904761905,0.5073696145124718,0.9164021164021166,1,1
116_425,0.5812605042016807,0.5794117647058824,0.6026050420168066,0.5063745498199276,0.9086834733893552,1,1
116_426,0.5932903225806451,0.5829677419354838,0.6123870967741936,0.5150783410138248,0.904086021505376,1,1
116_427,0.5918939393939393,0.6193939393939394,0.6157575757575757,0.5095238095238094,0.904545454545454,1,1
