scan_id,created_at,latitude,longitude,geopixel,scanned_device_id,name,type,model,os_version,osi_model_layer1_security_posture_assessment,osi_model_layer2_security_posture_assessment,osi_model_layer3_security_posture_assessment,osi_model_layer4_security_posture_assessment,osi_model_layer5_security_posture_assessment,osi_model_layer6_security_posture_assessment,osi_model_layer7_security_posture_assessment,cve_css_total_score,os_os_security_assessment,os_mta_security_assessment,os_web_server_security_assessment,gdpr_processing_probability,gdpr_profiling_probability,ec_council_attack_phase_detected_reconnaissance,ec_council_attack_phase_detected_scanning,ia_confidentiality_assessment,ia_authenticity_assessment,ia_integrity_assessment,ia_availability_assessment,device_total_security_score
437699,1696193261,49.94,22.575,113_417,1359577,,,,,0.51,0.78,0.5,0.3,0.5,0.47,0.31,4.3714285714286,1,,1,1,1,,,,,,,0.76222222222222
437698,1696208796,48.94,21.821,110_408,1359575,"Motorola G5S",smartphone,G5S,android-6.0.2_r4,0.77,0.64,0.45,0.55,0.88,0.73,0.31,5.7428571428571,0.93333333333333,,1,1,1,,,,,,,0.79907407407407
437697,1696665269,54.41,16.485,83_454,1359573,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-7.0.15_r20,0.7,0.48,0.3,0.44,0.45,0.74,0.89,4.4428571428571,0.8,,1,1,0.93333333333333,,,,,,,0.69722222222222
437697,1696665269,54.41,16.485,83_454,1359574,"Tenda AC23",router,AC23,,0.84,0.35,0.62,0.6,0.73,0.5,0.58,5.2,1,,0.86666666666667,0,0.6,,,,,,,0.78759259259259
437696,1696440633,50.87,14.269,72_424,1359572,"LG Q8",smartphone,Q8,android-4.0.0_r26,0.63,0.73,0.38,0.75,0.3,0.38,0.63,4.5285714285714,0.86666666666667,,1,0.33333333333333,0.66666666666667,,,,,,,0.73259259259259
437695,1697217878,53.86,23.861,120_449,1359571,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-7.0.5_r7,0.69,0.5,0.58,0.39,0.53,0.68,0.64,4.8142857142857,0.93333333333333,,1,1,1,,,,,,,0.76462962962963
437694,1695884140,52.98,17.222,87_442,1359569,"Huawei Mate",smartphone,Mate,android-4.0.0_r13,0.71,0.54,0.46,0.44,0.82,0.51,0.72,4.9714285714286,0.8,,1,1,1,,,,,,,0.72388888888889
437694,1695884140,52.98,17.222,87_442,1359570,"Apple MacBookPro",PC,MacBookPro,10.12,0.88,0.89,0.56,0.42,0.52,0.88,0.62,5.9285714285714,1,,1,1,1,,,,,,,0.83277777777778
437693,1697842771,52.25,16.135,81_436,1359567,"LG G5",smartphone,G5,android-10.0.0_r12,0.61,0.78,0.56,0.82,0.47,0.64,0.6,5.5428571428571,0.93333333333333,,1,1,1,,,,,,,0.80018518518519
437693,1697842771,52.25,16.135,81_436,1359568,"Honeywell HJ12CESVWK",klimatyzator,HJ12CESVWK,,0.84,0.47,0.73,0.34,0.71,0.31,0.35,4.8571428571429,1,,1,1,1,,,,,,,0.79111111111111
437692,1696536175,53.85,21.006,106_449,1359566,"HTC Evo",smartphone,Evo,android-6.0.0_r22,0.88,0.88,0.54,0.7,0.66,0.36,0.74,5.7428571428571,0.73333333333333,,1,0.88888888888889,0.86666666666667,,,,,,,0.71407407407407
437691,1696312598,50.33,14.125,71_420,1359564,"LG G6",smartphone,G6,android-7.0.0_r15,0.4,0.83,0.86,0.7,0.61,0.53,0.36,5.6142857142857,0.73333333333333,,1,1,1,,,1,,,,0.71907407407407
437691,1696312598,50.33,14.125,71_420,1359565,"Synology DS220+",storage,DS220+,,0.82,0.37,0.6,0.59,0.46,0.4,0.62,4.6285714285714,1,,0.66666666666667,1,1,,,,,,,0.75425925925926
437690,1695783762,54.01,17.451,88_451,1359563,"vivo X60 Pro",smartphone,"X60 Pro",android-9.0.0_r33,0.71,0.73,0.5,0.36,0.48,0.65,0.65,4.9,0.93333333333333,,1,1,1,,,,,,,0.76851851851852
437689,1698415150,54.79,14.111,71_457,1359562,"Motorola Moto G7",smartphone,"Moto G7",android-11.0.0_r25,0.82,0.42,0.55,0.76,0.77,0.75,0.68,5.8142857142857,0.93333333333333,,1,1,1,,,,,,,0.80018518518519
437688,1696809920,51.61,22.886,115_431,1359560,"Samsung Galaxy S20 Ultra",smartphone,"Galaxy S20 Ultra",android-5.0.0_r32,0.32,0.81,0.85,0.39,0.79,0.56,0.84,5.3142857142857,0.73333333333333,,1,0.33333333333333,0.33333333333333,,,,,,,0.70740740740741
437688,1696809920,51.61,22.886,115_431,1359561,"Toshiba 32LA3B63DG",tv,32LA3B63DG,,0.63,0.63,0.4,0.34,0.62,0.79,0.56,4.8714285714286,1,,0.4,0.88888888888889,0.93333333333333,,,,,,,0.74833333333333
437687,1695990694,51.15,17.387,87_427,1359559,"Lenovo K8",smartphone,K8,android-4.0.0_r23,0.38,0.58,0.74,0.77,0.72,0.73,0.44,5.6,0.73333333333333,,1,0,0,,,0.66666666666667,,,,0.72518518518519
437686,1698745944,52.81,18.286,92_441,1359557,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-8.0.0_r23,0.44,0.58,0.6,0.48,0.56,0.62,0.83,4.6857142857143,0.93333333333333,,1,0.88888888888889,1,,,0.96969696969697,,,,0.75574074074074
437686,1698745944,52.81,18.286,92_441,1359558,"Apple iPad Air",tablet,"iPad Air",,0.3,0.45,0.34,0.45,0.41,0.54,0.61,3.5571428571429,1,,1,1,0.93333333333333,,,0.96969696969697,,,,0.74666666666667
437685,1695998227,51.52,19.876,100_430,1359556,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-6.0.0_r23,0.78,0.87,0.62,0.57,0.69,0.42,0.55,5.6428571428571,1,,1,1,1,,,,,,,0.81055555555556
437684,1698254961,54.45,16.575,83_454,1359554,"Huawei P40",smartphone,P40,android-4.0.0_r28,0.36,0.72,0.87,0.86,0.74,0.82,0.42,6.2428571428571,0.73333333333333,,1,0.55555555555556,0.86666666666667,,,0.87878787878788,,,,0.72851851851852
437684,1698254961,54.45,16.575,83_454,1359555,"WD My Cloud EX2 Ultra",storage,"My Cloud EX2 Ultra",,0.66,0.75,0.87,0.84,0.7,0.6,0.45,6.3142857142857,1,,0.2,0.66666666666667,0.93333333333333,,,,,,,0.80944444444444
437683,1696932708,49.71,14.707,74_415,1359553,"Nokia 5",smartphone,5,android-5.0.0_r37,0.65,0.89,0.41,0.82,0.79,0.7,0.82,6.0857142857143,0.8,,1,1,1,,,,,,,0.75111111111111
437682,1696521664,52.08,15.159,76_434,1359551,"HTC U11",smartphone,U11,android-7.0.6_r21,0.53,0.36,0.6,0.42,0.71,0.47,0.5,4.4142857142857,1,,1,1,1,,,,,,,0.78222222222222
437682,1696521664,52.08,15.159,76_434,1359552,"QNAP TS-453D-4G",storage,TS-453D-4G,,0.74,0.77,0.59,0.75,0.39,0.78,0.48,5.7428571428571,1,,0.86666666666667,1,1,,,,,,,0.82703703703704
437681,1695430134,52.12,14.316,72_435,1359550,"HTC Evo",smartphone,Evo,android-9.0.4_r7,0.68,0.54,0.42,0.39,0.37,0.7,0.72,4.4285714285714,0.93333333333333,,1,1,1,,,,,,,0.73962962962963
437680,1695798825,51.62,15.383,77_431,1359549,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-7.0.0_r12,0.47,0.8,0.45,0.38,0.88,0.37,0.54,4.7857142857143,0.73333333333333,,1,0,0.66666666666667,,,0.78787878787879,,,,0.68796296296296
437679,1698294735,51.72,18.963,95_431,1359548,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-5.3.0_r33,0.8,0.58,0.76,0.3,0.83,0.52,0.61,5.4142857142857,0.8,,1,1,1,,,,,,,0.74388888888889
437678,1695890769,52.59,15.988,80_439,1359547,"Samsung Galaxy S9",smartphone,"Galaxy S9",android-8.0.0_r17,0.59,0.42,0.61,0.31,0.55,0.5,0.5,4.2571428571429,0.8,,1,1,1,,,1,,,,0.68444444444444
437677,1696222067,53.86,18.217,92_449,1359545,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-8.0.15_r5,0.77,0.89,0.32,0.48,0.56,0.44,0.31,4.9428571428571,0.86666666666667,,1,1,1,,,1,,,,0.74537037037037
437677,1696222067,53.86,18.217,92_449,1359546,,,,,0.71,0.52,0.76,0.45,0.36,0.61,0.85,4.8714285714286,1,,1,1,1,,,1,,,,0.78777777777778
437676,1696528544,49.61,14.926,75_414,1359544,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-4.0.6_r24,0.76,0.74,0.74,0.74,0.49,0.71,0.46,5.9714285714286,0.73333333333333,,1,1,1,,,,,,,0.73962962962963
437675,1697997436,50.45,17.933,90_421,1359542,"Blackberry Aurora",smartphone,Aurora,android-6.0.0_r33,0.47,0.79,0.67,0.35,0.33,0.61,0.47,4.6,1,,1,0,0.66666666666667,,,0.81818181818182,,,,0.76888888888889
437675,1697997436,50.45,17.933,90_421,1359543,"Dell N1548P",switch,N1548P,,0.7,0.59,0.33,0.33,0.36,0.87,0.69,4.5428571428571,1,,0.066666666666667,0.33333333333333,0.33333333333333,,,0.87878787878788,,,,0.72703703703704
437674,1699150918,50.29,19.891,100_420,1359540,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-6.0.0_r2,0.82,0.31,0.45,0.42,0.47,0.8,0.85,4.6714285714286,1,,1,1,1,,,,,,,0.78277777777778
437674,1699150918,50.29,19.891,100_420,1359541,"Apple iPhone 7",smartphone,"iPhone 7",android-8.0.0_r8,0.78,0.32,0.88,0.83,0.49,0.46,0.66,5.3714285714286,0.93333333333333,,1,1,1,,,,,,,0.77574074074074
437673,1696517678,52.75,16.309,82_440,1359538,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-7.0.0_r19,0.56,0.6,0.85,0.74,0.53,0.33,0.32,5.1571428571429,1,,1,1,1,,,,,,,0.79555555555556
437673,1696517678,52.75,16.309,82_440,1359539,"MPM Termorobot MRK-18",iot,"Termorobot MRK-18",,0.45,0.33,0.79,0.43,0.31,0.64,0.88,4.2142857142857,1,,0.6,1,1,,,1,,,,0.73833333333333
437672,1697394727,54.26,23.381,117_453,1359536,"Huawei P40",smartphone,P40,android-6.0.0_r36,0.76,0.52,0.84,0.82,0.74,0.67,0.82,6.2142857142857,0.73333333333333,,1,1,1,,,1,,,,0.73518518518519
437672,1697394727,54.26,23.381,117_453,1359537,"generic ",smart,,,0.32,0.33,0.41,0.48,0.57,0.67,0.33,3.9714285714286,1,,1,1,1,,,,,,,0.76111111111111
437671,1695555840,55.12,23.317,117_460,1359535,"Nokia 3",smartphone,3,android-4.0.0_r0,0.82,0.8,0.32,0.47,0.42,0.7,0.35,5.0428571428571,0.86666666666667,,1,1,1,,,1,,,,0.74981481481481
437670,1697307557,54.22,23.778,119_452,1359534,"Nokia 3",smartphone,3,android-5.0.0_r6,0.55,0.64,0.45,0.59,0.86,0.76,0.65,5.5,0.8,,1,1,0.86666666666667,,,,,,,0.73111111111111
437669,1697113330,53.59,14.546,73_447,1359532,"Huawei P40",smartphone,P40,android-7.0.0_r26,0.6,0.77,0.67,0.84,0.38,0.8,0.49,5.8,0.93333333333333,,1,1,0.26666666666667,,,0.81818181818182,,,,0.79907407407407
437669,1697113330,53.59,14.546,73_447,1359533,"generic ",smart,,,0.3,0.63,0.69,0.66,0.66,0.35,0.41,4.7,1,,0.6,0,0.8,,,,,,,0.76833333333333
437668,1697299732,52.56,19,95_439,1359530,"Lenovo K8",smartphone,K8,android-11.0.0_r15,0.56,0.45,0.79,0.35,0.43,0.73,0.54,4.7285714285714,0.8,,1,1,1,,,,,,,0.69611111111111
437668,1697299732,52.56,19,95_439,1359531,"generic ",klimatyzator,,,0.83,0.63,0.87,0.55,0.46,0.51,0.57,5.5,1,,0.8,1,1,,,,,,,0.78259259259259
437667,1695936238,51.38,15.382,77_429,1359528,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-7.0.0_r29,0.8,0.65,0.82,0.31,0.76,0.67,0.49,5.7285714285714,1,,1,1,1,,,1,,,,0.82944444444444
437667,1695936238,51.38,15.382,77_429,1359529,"HP LaserJet M1522nf MFP",drukarka,"LaserJet M1522nf MFP",,0.61,0.48,0.67,0.57,0.69,0.79,0.57,5.4428571428571,1,,0.53333333333333,1,1,,,,,,,0.76888888888889
437666,1696463951,54.19,16.151,81_452,1359527,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-6.2.0_r16,0.32,0.34,0.73,0.59,0.72,0.52,0.65,4.6,0.8,,1,0.88888888888889,0.86666666666667,,,,,,,0.69222222222222
437665,1696305243,49.72,21.321,107_415,1359526,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-11.0.0_r1,0.8,0.85,0.39,0.78,0.8,0.37,0.54,5.7,0.93333333333333,,1,0,0,,,0.03030303030303,,,,0.79796296296296
437664,1695347699,53,19.244,97_442,1359525,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-9.0.0_r36,0.46,0.65,0.31,0.49,0.74,0.69,0.75,4.7714285714286,0.8,,1,1,1,,,1,,,,0.71833333333333
437663,1697075779,54.64,23.401,118_456,1359524,"Huawei Mate",smartphone,Mate,android-10.0.0_r8,0.44,0.77,0.55,0.53,0.78,0.76,0.82,5.4714285714286,0.73333333333333,,1,1,1,,,,,,,0.71018518518519
437662,1697189397,49.87,19.51,98_416,1359523,"HTC Evo",smartphone,Evo,android-5.0.13_r5,0.73,0.57,0.76,0.53,0.68,0.55,0.72,5.4571428571429,0.93333333333333,,1,1,1,,,,,,,0.7762962962963
437661,1698315305,53.19,20.267,102_444,1359522,"vivo X60 Pro",smartphone,"X60 Pro",android-11.3.6_r3,0.45,0.77,0.81,0.59,0.85,0.8,0.51,6.1,0.73333333333333,,1,1,1,,,1,,,,0.73796296296296
437660,1698414545,53.83,20.552,103_449,1359521,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-6.0.0_r31,0.77,0.69,0.81,0.8,0.42,0.32,0.87,5.4428571428571,0.8,,1,0.55555555555556,0,,,0.93939393939394,,,,0.73833333333333
437659,1695799353,49.75,19.307,97_415,1359519,"Samsung Galaxy S9",smartphone,"Galaxy S9",android-8.0.16_r11,0.4,0.75,0.84,0.59,0.55,0.35,0.63,4.9714285714286,0.86666666666667,,1,1,1,,,1,,,,0.73314814814815
437659,1695799353,49.75,19.307,97_415,1359520,generic,switch,,,0.35,0.72,0.71,0.46,0.87,0.39,0.3,5,1,,1,1,1,,,1,,,,0.78944444444444
437658,1698131442,55.02,20.935,105_459,1359518,"LG G6",smartphone,G6,android-7.0.0_r39,0.38,0.79,0.82,0.51,0.89,0.63,0.3,5.7428571428571,1,,1,1,1,,,,,,,0.82611111111111
437657,1697615213,50.86,22.742,114_424,1359516,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-7.0.0_r39,0.79,0.47,0.77,0.34,0.43,0.44,0.87,4.6285714285714,0.93333333333333,,1,1,1,,,1,,,,0.76518518518519
437657,1697615213,50.86,22.742,114_424,1359517,"Xiaomi Mi 360",kamera,"Mi 360",,0.72,0.74,0.77,0.61,0.81,0.41,0.6,5.8,1,,0.86666666666667,1,1,,,,,,,0.82425925925926
437656,1696865876,52.67,13.835,70_439,1359515,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-7.2.0_r1,0.69,0.79,0.75,0.84,0.88,0.45,0.65,6.2857142857143,0.86666666666667,,1,1,1,,,,,,,0.79981481481481
437655,1696248983,52.27,15.152,76_436,1359514,"HTC Evo",smartphone,Evo,android-6.1.0_r5,0.89,0.84,0.51,0.72,0.83,0.66,0.54,6.3571428571429,1,,1,1,1,,,,,,,0.84722222222222
437654,1698390807,49.29,16.852,85_411,1359513,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-6.0.0_r26,0.69,0.57,0.77,0.58,0.32,0.44,0.75,4.8142857142857,0.73333333333333,,1,1,1,,,,,,,0.68962962962963
437653,1697140221,51.83,20.074,101_432,1359511,"Nokia 3",smartphone,3,android-10.1.0_r25,0.31,0.6,0.5,0.8,0.7,0.76,0.36,5.2428571428571,0.86666666666667,,1,1,1,,,,,,,0.74981481481481
437653,1697140221,51.83,20.074,101_432,1359512,"generic ",odkurzacz,,,0.43,0.62,0.38,0.57,0.33,0.87,0.62,4.5714285714286,1,,0.4,1,1,,,,,,,0.74166666666667
437652,1695389115,54.39,16.471,83_454,1359510,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-7.0.0_r6,0.8,0.32,0.31,0.76,0.65,0.38,0.78,4.6,1,,1,1,1,,,,,,,0.77388888888889
437651,1696096558,51.03,19.867,100_426,1359509,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-10.0.0_r21,0.86,0.55,0.52,0.87,0.79,0.55,0.89,5.9142857142857,0.93333333333333,,1,1,1,,,,,,,0.80907407407407
437650,1697014217,49.38,16.823,85_412,1359507,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-4.2.16_r35,0.83,0.55,0.36,0.45,0.84,0.88,0.64,5.5857142857143,0.73333333333333,,1,1,1,,,,,,,0.71740740740741
437650,1697014217,49.38,16.823,85_412,1359508,,,,,0.81,0.72,0.87,0.4,0.34,0.71,0.45,5.5,1,,1,1,1,,,,,,,0.82388888888889
437649,1695663266,50.54,19.3,97_422,1359506,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-6.0.14_r1,0.37,0.41,0.42,0.31,0.59,0.47,0.43,3.6714285714286,1,,1,1,1,,,,,,,0.75
437648,1695675833,51.7,18.544,93_431,1359504,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-5.0.4_r35,0.7,0.66,0.65,0.45,0.46,0.38,0.81,4.7142857142857,0.93333333333333,,1,1,1,,,,,,,0.7512962962963
437648,1695675833,51.7,18.544,93_431,1359505,generic,PC,,8,0.31,0.49,0.87,0.33,0.35,0.66,0.48,4.3,1,,0.6,1,1,,,1,,,,0.71759259259259
437647,1697041020,50.22,14.338,72_419,1359502,"Sony Xperia 5 III",smartphone,"Xperia 5 III",android-5.0.17_r11,0.61,0.87,0.37,0.7,0.57,0.82,0.47,5.6285714285714,0.86666666666667,,1,1,1,,,,,,,0.76592592592593
437647,1697041020,50.22,14.338,72_419,1359503,"generic ",PC,,,0.31,0.77,0.46,0.52,0.67,0.74,0.49,4.9571428571429,1,,1,1,1,,,,,,,0.78666666666667
437646,1697110251,52.3,18.581,93_436,1359501,"Samsung Galaxy S8",smartphone,"Galaxy S8",android-5.3.3_r4,0.73,0.64,0.61,0.54,0.59,0.87,0.35,5.6857142857143,1,,1,1,1,,,1,,,,0.82388888888889
437645,1695382777,49.53,14.248,72_413,1359500,"Motorola Z2 Play",smartphone,"Z2 Play",android-6.0.0_r9,0.46,0.77,0.84,0.62,0.67,0.41,0.4,5.3857142857143,0.73333333333333,,1,1,1,,,,,,,0.71185185185185
437644,1695918823,49.91,22.273,112_416,1359498,"Xiaomi Mi 11 Pro",smartphone,"Mi 11 Pro",android-10.3.0_r35,0.55,0.66,0.31,0.43,0.67,0.51,0.67,4.4714285714286,0.73333333333333,,1,0,0.93333333333333,,,,,,,0.68018518518519
437644,1695918823,49.91,22.273,112_416,1359499,"Microsoft Xbox Series X",konsola,"Xbox Series X",,0.62,0.33,0.81,0.86,0.87,0.61,0.86,5.8571428571429,1,,0.53333333333333,0.77777777777778,0.86666666666667,,,,,,,0.80018518518519
437643,1698980826,52.3,21.985,110_436,1359497,"Blackberry Keyone",smartphone,Keyone,android-4.0.0_r13,0.57,0.71,0.39,0.48,0.46,0.72,0.38,4.7571428571429,1,,1,1,1,,,1,,,,0.78
437642,1696866164,51.47,21.985,110_429,1359495,"Motorola Z2 Play",smartphone,"Z2 Play",android-5.1.0_r5,0.4,0.83,0.81,0.35,0.4,0.6,0.6,4.8428571428571,0.8,,1,1,1,,,1,,,,0.70888888888889
437642,1696866164,51.47,21.985,110_429,1359496,"Epson ET-2720",drukarka,ET-2720,,0.89,0.68,0.59,0.82,0.78,0.52,0.64,6.1142857142857,1,,0.6,1,1,,,,,,,0.80537037037037
437641,1698124886,51.27,14.188,71_428,1359493,"LG V40 ThinQ",smartphone,"V40 ThinQ",android-11.2.0_r1,0.48,0.4,0.32,0.45,0.36,0.47,0.46,3.5428571428571,0.86666666666667,,1,0,0,,,,,,,0.68481481481481
437641,1698124886,51.27,14.188,71_428,1359494,generic,kamera,,,0.45,0.3,0.66,0.88,0.56,0.5,0.83,4.7857142857143,1,,0.2,0,0,,,,,,,0.73611111111111
437640,1698289192,53.57,19.727,99_447,1359492,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-4.3.7_r22,0.32,0.78,0.61,0.89,0.36,0.32,0.36,4.6857142857143,0.93333333333333,,1,1,1,,,1,,,,0.76407407407407
437639,1695538824,51.81,23.848,120_432,1359490,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-5.0.0_r6,0.75,0.6,0.62,0.8,0.81,0.5,0.31,5.8285714285714,0.93333333333333,,1,1,1,,,,,,,0.80574074074074
437639,1695538824,51.81,23.848,120_432,1359491,"generic ",iot,,,0.6,0.39,0.73,0.68,0.57,0.47,0.3,4.9142857142857,1,,0.4,1,1,,,,,,,0.76055555555556
437638,1696836684,51.81,21.813,110_432,1359489,"Motorola Z2 Play",smartphone,"Z2 Play",android-11.3.6_r2,0.82,0.35,0.37,0.62,0.41,0.66,0.43,4.6142857142857,0.93333333333333,,1,1,1,,,1,,,,0.75240740740741
437637,1697086202,51.38,17.578,88_429,1359487,"Samsung Galaxy Note 7",smartphone,"Galaxy Note 7",android-10.0.0_r17,0.69,0.74,0.86,0.51,0.54,0.89,0.35,6.0428571428571,0.86666666666667,,1,0,0.46666666666667,,,,,,,0.7937037037037
437637,1697086202,51.38,17.578,88_429,1359488,,,,,0.39,0.68,0.67,0.71,0.31,0.88,0.62,5.2,1,,1,0,1,,,,,,,0.79333333333333
437636,1695898174,50.99,16.387,82_425,1359485,"Nokia 5",smartphone,5,android-8.0.0_r5,0.38,0.62,0.7,0.4,0.89,0.54,0.76,5.0428571428571,0.8,,1,1,1,,,,,,,0.72388888888889
437636,1695898174,50.99,16.387,82_425,1359486,"Dell Latitude",PC,Latitude,7,0.49,0.45,0.4,0.88,0.36,0.69,0.71,4.6714285714286,0.93333333333333,,0,1,1,,,1,,,,0.69574074074074
437635,1695798455,51.89,22.608,114_433,1359483,"Huawei Mate",smartphone,Mate,android-7.3.14_r21,0.66,0.41,0.42,0.47,0.32,0.38,0.84,3.8,0.8,,1,1,0.86666666666667,,,,,,,0.66277777777778
437635,1695798455,51.89,22.608,114_433,1359484,"iRobot Roomba i7+ i7550",odkurzacz,"Roomba i7+ i7550",,0.78,0.47,0.83,0.69,0.39,0.74,0.39,5.5714285714286,1,,0.73333333333333,0,0.66666666666667,,,0.84848484848485,,,,0.80851851851852
437634,1696888181,50.42,14.502,73_421,1359481,"Lenovo Legion Duel 2",smartphone,"Legion Duel 2",android-8.0.0_r12,0.59,0.74,0.49,0.77,0.78,0.42,0.77,5.4142857142857,0.8,,1,1,1,,,,,,,0.72222222222222
437634,1696888181,50.42,14.502,73_421,1359482,,,,,0.61,0.48,0.89,0.69,0.36,0.87,0.39,5.5714285714286,1,,1,1,1,,,,,,,0.82333333333333
437633,1699098364,52.66,18.138,91_439,1359479,"LG G5",smartphone,G5,android-11.0.0_r1,0.77,0.58,0.37,0.66,0.44,0.8,0.74,5.1714285714286,0.8,,1,1,0.73333333333333,,,,,,,0.73111111111111
437633,1699098364,52.66,18.138,91_439,1359480,"MPM Termorobot MRK-18",iot,"Termorobot MRK-18",,0.41,0.75,0.4,0.54,0.85,0.76,0.75,5.3,1,,1,0.11111111111111,0,,,0.60606060606061,,,,0.79666666666667
437632,1697496010,49.25,20.132,101_411,1359478,"Samsung Galaxy S10 Plus",smartphone,"Galaxy S10 Plus",android-5.0.0_r37,0.32,0.34,0.39,0.5,0.35,0.67,0.79,3.6714285714286,0.86666666666667,,1,0.44444444444444,0.53333333333333,,,,,,,0.68314814814815
437631,1697940317,49.99,16.146,81_417,1359477,"LG G5",smartphone,G5,android-9.0.14_r23,0.53,0.8,0.72,0.48,0.64,0.7,0.83,5.5285714285714,1,,1,1,1,,,,,,,0.80555555555556
437630,1696444012,53.92,19.2,96_450,1359476,"Razer Phone 2",smartphone,"Phone 2",android-6.0.0_r20,0.84,0.31,0.76,0.71,0.36,0.35,0.33,4.7571428571429,1,,1,1,1,,,1,,,,0.795
437629,1697771850,52.5,23.7,119_438,1359474,"HTC U Ultra",smartphone,"U Ultra",android-7.0.0_r13,0.38,0.78,0.61,0.42,0.54,0.42,0.67,4.5,1,,1,0,0.13333333333333,,,,,,,0.77
437629,1697771850,52.5,23.7,119_438,1359475,"generic ",smart,,,0.39,0.39,0.62,0.43,0.35,0.37,0.85,3.6428571428571,1,,0.53333333333333,0,0.46666666666667,,,0.66666666666667,,,,0.71037037037037
437628,1697931929,50.88,20.636,104_425,1359472,"Blackberry Keyone",smartphone,Keyone,android-9.0.0_r20,0.82,0.53,0.87,0.68,0.33,0.84,0.84,5.8142857142857,1,,1,1,1,,,,,,,0.82833333333333
437628,1697931929,50.88,20.636,104_425,1359473,"generic ",konsola,,,0.68,0.33,0.34,0.86,0.62,0.64,0.8,4.9571428571429,1,,0.8,1,1,,,1,,,,0.78777777777778
437627,1695356432,49.48,20.08,101_413,1359471,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-11.0.0_r21,0.82,0.59,0.77,0.72,0.6,0.79,0.72,6.1285714285714,0.93333333333333,,1,0.33333333333333,0.33333333333333,,,,,,,0.81740740740741
437626,1698793984,50.67,16.515,83_423,1359469,"Blackberry Aurora",smartphone,Aurora,android-11.3.0_r24,0.55,0.35,0.4,0.32,0.66,0.49,0.44,3.9571428571429,0.93333333333333,,1,1,1,,,,,,,0.72962962962963
437626,1698793984,50.67,16.515,83_423,1359470,"generic ",tablet,,,0.64,0.71,0.39,0.51,0.36,0.48,0.41,4.4142857142857,1,,0,1,1,,,,,,,0.70777777777778
437625,1699132213,51.98,17.263,87_434,1359468,"Nokia 3",smartphone,3,android-4.0.0_r38,0.88,0.48,0.49,0.77,0.44,0.58,0.68,5.2,0.8,,1,1,1,,,,,,,0.72388888888889
437624,1695721062,52.52,19.524,98_438,1359466,"Samsung Galaxy S21 5G",smartphone,"Galaxy S21 5G",android-11.3.0_r17,0.43,0.86,0.81,0.37,0.38,0.51,0.75,4.8,0.93333333333333,,1,1,1,,,,,,,0.7512962962963
437624,1695721062,52.52,19.524,98_438,1359467,"Xiaomi Mi Robot Vacuum Mop Essential",odkurzacz,"Mi Robot Vacuum Mop Essential",,0.86,0.69,0.35,0.5,0.86,0.5,0.48,5.3714285714286,1,,0.53333333333333,1,1,,,,,,,0.77166666666667
437623,1696470686,52.22,17.183,86_436,1359464,"Motorola Moto G7",smartphone,"Moto G7",android-7.0.0_r35,0.8,0.65,0.39,0.62,0.4,0.34,0.39,4.5714285714286,0.73333333333333,,1,1,1,,,,,,,0.6812962962963
437623,1696470686,52.22,17.183,86_436,1359465,"Planet XGS-6350",switch,XGS-6350,,0.66,0.37,0.46,0.78,0.75,0.49,0.61,5.0142857142857,1,,1,1,1,,,,,,,0.79055555555556
437622,1697672603,52.27,21.507,108_436,1359463,"Samsung Galaxy S10",smartphone,"Galaxy S10",android-7.3.7_r12,0.66,0.33,0.56,0.65,0.7,0.32,0.74,4.6,0.86666666666667,,1,1,1,,,,,,,0.71648148148148
437621,1696127502,52.34,19.861,100_437,1359461,"LG Q8",smartphone,Q8,android-10.0.0_r38,0.7,0.77,0.34,0.82,0.63,0.85,0.45,5.8714285714286,1,,1,1,1,,,1,,,,0.81944444444444
